id,geo_lat,geo_lon,lat,long,crash_count
0,39.78020645317515,-105.05327226516985,39.78020645317515,-105.05327226516985,27
1,39.77838637879373,-105.05324704869999,39.77838637879373,-105.05324704869999,6
2,39.77660123174248,-105.0532692374875,39.77660123174248,-105.0532692374875,49
3,39.774769742332175,-105.05325584260476,39.774769742332175,-105.05325584260476,9
4,39.782811171764415,-105.00642805916023,39.782811171764415,-105.00642805916023,0
5,39.75965564500341,-105.01182468251663,39.75965564500341,-105.01182468251663,4
6,39.7596898761914,-105.01107081349411,39.7596898761914,-105.01107081349411,4
7,39.75923625573741,-105.01052900731176,39.75923625573741,-105.01052900731176,6
8,39.76018782779032,-105.00930703566384,39.76018782779032,-105.00930703566384,2
9,39.761129969826925,-105.00809455106103,39.761129969826925,-105.00809455106103,24
10,39.762023789847326,-105.00703175202467,39.762023789847326,-105.00703175202467,2
11,39.781868668713024,-105.0532420772096,39.781868668713024,-105.0532420772096,0
12,39.782827386530165,-105.05325924800752,39.782827386530165,-105.05325924800752,0
13,39.78386835377152,-105.05325499796076,39.78386835377152,-105.05325499796076,93
14,39.78452198443768,-105.05327112369883,39.78452198443768,-105.05327112369883,0
15,39.78574796425909,-105.05326156861274,39.78574796425909,-105.05326156861274,14
16,39.79106491964947,-105.05324538359004,39.79106491964947,-105.05324538359004,38
17,39.77295676049358,-105.0532680018107,39.77295676049358,-105.0532680018107,17
18,39.77112971245031,-105.05330447942929,39.77112971245031,-105.05330447942929,7
19,39.76934467239783,-105.05326192220797,39.76934467239783,-105.05326192220797,63
20,39.7657281121043,-105.05327220005115,39.7657281121043,-105.05327220005115,9
21,39.76390966169606,-105.05325424500843,39.76390966169606,-105.05325424500843,7
22,39.76209172041639,-105.05326032461129,39.76209172041639,-105.05326032461129,39
23,39.760297098883804,-105.0532481654053,39.760297098883804,-105.0532481654053,4
24,39.758465041223836,-105.0532238469931,39.758465041223836,-105.0532238469931,1
25,39.75848994347928,-105.0487043247645,39.75848994347928,-105.0487043247645,0
26,39.758504782718234,-105.0440089252607,39.758504782718234,-105.0440089252607,0
27,39.75851432773611,-105.03932416970807,39.75851432773611,-105.03932416970807,1
28,39.75851381426044,-105.0346248338673,39.75851381426044,-105.0346248338673,38
29,39.758482215968186,-105.02992011414406,39.758482215968186,-105.02992011414406,0
30,39.75849646585114,-105.02526887074178,39.75849646585114,-105.02526887074178,0
31,39.758511245875106,-105.02163332825067,39.758511245875106,-105.02163332825067,68
32,39.75844817984832,-105.01585143655939,39.75844817984832,-105.01585143655939,92
33,39.758399374191065,-105.011758117638,39.758399374191065,-105.011758117638,20
34,39.76322528290787,-105.00643916142329,39.76322528290787,-105.00643916142329,6
